FL_DATE,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DELAYED_STATUS,CANCELLED_STATUS,DIVERTED_STATUS
12/1/18 0:00,LAX,BWI,88,60,0,,0,4,0,56,0,0,YES,NO,NO
12/1/18 0:00,LAX,BZN,84,74,0,,0,74,0,0,0,0,YES,NO,NO
12/1/18 0:00,LAX,CLE,-8,-17,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,CLE,-6,-27,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,CLE,10,-7,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,CLT,-9,-40,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,CLT,-5,-27,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,CLT,-5,-22,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,CLT,-2,-33,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,CLT,-2,-26,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,CLT,0,-36,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,CMH,-6,-44,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,CMH,-5,-15,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,COS,-5,-22,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,COS,14,-1,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,CVG,-11,-13,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DAL,-4,-31,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DAL,-3,-25,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DAL,0,-10,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DAL,10,-11,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DAL,30,2,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,DCA,-10,-54,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DCA,-3,-17,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DCA,-1,-11,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DCA,87,56,0,,0,1,0,0,0,55,YES,NO,NO
12/1/18 0:00,LAX,DEN,-12,-28,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,-11,-20,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,-8,-7,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,-8,2,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,DEN,-7,-25,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,-7,-14,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,-5,-28,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,-4,-2,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,-3,-21,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,-3,-19,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,-2,-12,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,-1,-27,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,-1,-19,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,0,-32,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,4,-14,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,5,-26,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DEN,15,2,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,DEN,73,58,0,,0,0,0,0,0,58,YES,NO,NO
12/1/18 0:00,LAX,DFW,-11,-34,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-9,-33,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-8,-26,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-8,-15,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-7,-28,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-6,-38,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-6,-32,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-6,-25,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-5,-31,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-5,-24,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-4,-23,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-3,-29,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-1,-27,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,-1,-17,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,1,-21,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,5,-9,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,7,-27,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,13,-8,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,13,-2,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DFW,59,34,0,,0,34,0,0,0,0,YES,NO,NO
12/1/18 0:00,LAX,DTW,-10,-28,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DTW,-8,-29,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DTW,-5,-32,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DTW,-2,-25,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,DTW,-2,-15,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,ELP,-17,-33,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,ELP,-5,-32,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,ELP,-5,-11,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,ELP,1,-4,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,ELP,103,89,0,,0,89,0,0,0,0,YES,NO,NO
12/1/18 0:00,LAX,EUG,-8,-5,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,EUG,-7,12,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,EWR,-11,-25,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,EWR,-10,-23,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,EWR,-10,0,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,EWR,-8,-37,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,EWR,-4,-21,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,EWR,-4,-18,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,EWR,-4,-8,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,EWR,-2,-17,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,EWR,2,-17,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,EWR,5,-18,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,FAT,-18,-24,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,FAT,-18,-15,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,FAT,-4,-6,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,FAT,-2,-6,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,FAT,-2,-2,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,FAT,6,16,0,,0,6,0,10,0,0,YES,NO,NO
12/1/18 0:00,LAX,FAT,7,-1,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,FLL,-10,-30,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,FLL,-6,-37,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,FLL,3,-21,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,FLL,3,-6,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,FLL,20,8,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,GEG,-14,-20,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,HNL,-6,-6,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,HNL,-6,-1,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,HNL,-4,-15,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,HNL,-4,-9,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,HNL,-4,2,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,HNL,-2,-4,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,HNL,-2,-3,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,HNL,-2,10,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,HNL,-1,-4,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,HNL,-1,7,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,HNL,2,26,0,,0,26,0,0,0,0,YES,NO,NO
12/1/18 0:00,LAX,HNL,4,-8,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,HNL,5,31,0,,0,5,0,26,0,0,YES,NO,NO
12/1/18 0:00,LAX,HNL,10,40,0,,0,10,0,30,0,0,YES,NO,NO
12/1/18 0:00,LAX,HNL,13,15,0,,0,13,0,2,0,0,YES,NO,NO
12/1/18 0:00,LAX,HNL,15,11,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,HNL,31,37,0,,0,31,0,6,0,0,YES,NO,NO
12/1/18 0:00,LAX,HOU,-9,-42,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,HOU,9,-29,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,HOU,22,-6,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAD,-11,-37,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAD,-8,-46,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAD,-8,-37,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAD,-8,-19,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAD,-6,-6,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAD,-3,-31,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAD,-3,-9,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAD,-1,-18,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAD,21,3,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,IAH,-8,-18,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAH,-7,-31,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAH,-7,-9,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAH,-6,-17,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAH,-6,-10,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAH,-4,-23,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAH,-4,-15,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAH,-4,5,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,IAH,-3,-32,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAH,-2,-38,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAH,12,-12,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IAH,48,26,0,,0,0,0,0,0,26,YES,NO,NO
12/1/18 0:00,LAX,IAH,72,43,0,,0,2,0,0,0,41,YES,NO,NO
12/1/18 0:00,LAX,IND,-3,-7,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,IND,17,-1,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,ITO,9,14,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,JFK,-11,-10,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-10,-34,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-10,-28,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-10,-17,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-9,-15,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-9,-6,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-8,-29,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-8,-23,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-8,-17,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-7,-31,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-6,-18,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-6,-11,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-4,-28,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-4,-26,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-4,-14,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-2,-32,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-2,-10,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-1,-27,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,-1,-24,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,0,-15,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,2,9,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,JFK,7,-36,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,JFK,22,36,0,,0,9,0,27,0,0,YES,NO,NO
12/1/18 0:00,LAX,JFK,66,45,0,,0,6,0,0,0,39,YES,NO,NO
12/1/18 0:00,LAX,KOA,-12,-14,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,KOA,-8,-3,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,KOA,-6,9,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,KOA,111,102,0,,0,13,0,0,0,89,YES,NO,NO
12/1/18 0:00,LAX,LAS,-16,-9,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-8,-5,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-8,11,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,LAS,-7,-7,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-7,1,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,LAS,-6,-19,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-6,-6,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-5,-19,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-5,-16,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-5,-13,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-5,-12,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-5,-11,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-5,-1,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-5,4,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,LAS,-4,-24,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-4,-14,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-4,-12,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-2,-14,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-1,-15,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-1,-11,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,-1,-7,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,1,-8,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LAS,4,3,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,LAS,8,15,0,,0,8,0,7,0,0,YES,NO,NO
12/1/18 0:00,LAX,LAS,12,20,0,,0,0,0,8,0,12,YES,NO,NO
12/1/18 0:00,LAX,LAS,14,1,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,LAS,18,13,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,LAS,18,14,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,LAS,27,19,0,,0,19,0,0,0,0,YES,NO,NO
12/1/18 0:00,LAX,LAS,37,34,0,,0,0,0,0,0,34,YES,NO,NO
12/1/18 0:00,LAX,LAS,51,31,0,,0,0,0,0,0,31,YES,NO,NO
12/1/18 0:00,LAX,LAS,66,76,0,,0,66,0,10,0,0,YES,NO,NO
12/1/18 0:00,LAX,LIH,-13,-8,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LIH,-9,16,0,,0,0,0,16,0,0,YES,NO,NO
12/1/18 0:00,LAX,LIH,-7,4,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,LIH,-6,9,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,LIH,-1,-4,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,LIH,3,26,0,,0,0,0,26,0,0,YES,NO,NO
12/1/18 0:00,LAX,MCI,-6,-29,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MCI,3,-18,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MCI,29,4,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,MCO,-3,-31,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MCO,-3,-15,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MCO,-2,-32,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MCO,-1,-17,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MCO,14,-4,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MCO,21,-12,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MDW,-5,-27,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MDW,-1,-11,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MDW,-1,-6,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MDW,5,-9,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MDW,13,,0,,1,,,,,,NO,NO,YES
12/1/18 0:00,LAX,MFR,-12,43,0,,0,0,0,43,0,0,YES,NO,NO
12/1/18 0:00,LAX,MFR,58,70,0,,0,58,0,12,0,0,YES,NO,NO
12/1/18 0:00,LAX,MIA,-5,-36,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MIA,-2,-16,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MIA,6,-24,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MIA,10,-22,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MIA,12,-27,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MIA,16,1,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,MIA,49,16,0,,0,16,0,0,0,0,YES,NO,NO
12/1/18 0:00,LAX,MMH,-8,,1,B,0,,,,,,NO,YES,NO
12/1/18 0:00,LAX,MRY,22,15,0,,0,0,0,0,0,15,YES,NO,NO
12/1/18 0:00,LAX,MRY,23,16,0,,0,16,0,0,0,0,YES,NO,NO
12/1/18 0:00,LAX,MRY,191,179,0,,0,0,0,0,0,179,YES,NO,NO
12/1/18 0:00,LAX,MSP,-5,-16,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MSP,-2,-20,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MSP,5,-5,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MSP,34,37,0,,0,0,0,29,0,8,YES,NO,NO
12/1/18 0:00,LAX,MSP,108,106,0,,0,0,0,106,0,0,YES,NO,NO
12/1/18 0:00,LAX,MSY,-6,-18,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MSY,-5,-28,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MSY,-1,-23,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MSY,-1,-22,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MSY,-1,-10,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,MSY,4,-22,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,OAK,-11,-10,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,OAK,-5,-9,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,OAK,-5,-6,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,OAK,0,-7,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,OAK,3,0,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,OAK,26,12,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,OAK,26,19,0,,0,0,0,0,0,19,YES,NO,NO
12/1/18 0:00,LAX,OAK,26,22,0,,0,0,0,0,0,22,YES,NO,NO
12/1/18 0:00,LAX,OAK,27,14,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,OGG,-10,-18,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,OGG,-8,19,0,,0,0,0,19,0,0,YES,NO,NO
12/1/18 0:00,LAX,OGG,-7,-8,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,OGG,-5,3,0,,0,,,,,,YES,NO,NO
12/1/18 0:00,LAX,OGG,-4,-8,0,,0,,,,,,NO,NO,NO
12/1/18 0:00,LAX,OGG,-3,-2,0,,0,,,,,,NO,NO,NO
