FL_DATE,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DELAYED_STATUS,CANCELLED_STATUS,DIVERTED_STATUS
12/1/2020 0:00,LAX,DTW,-6,9,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,DTW,-4,8,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,DTW,2,10,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,DTW,3,5,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,DTW,56,68,0,,0,16,0,52,0,0,YES,NO,NO
12/1/2020 0:00,LAX,EUG,-6,-20,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,EUG,-3,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,EWR,-20,-25,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,EWR,-12,-1,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,EWR,-11,-14,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,EWR,-8,-17,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,EWR,-6,-9,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,EWR,-6,7,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,FAT,-10,-5,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,FAT,-7,-13,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,FAT,-4,-21,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,FAT,0,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,FLL,-12,-22,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,FLL,-12,-9,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,FLL,-11,-26,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,FLL,-10,-18,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,FLL,0,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,GEG,-14,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,GEG,-4,-7,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,GEG,6,21,0,,0,6,0,15,0,0,YES,NO,NO
12/1/2020 0:00,LAX,HNL,-6,-7,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,HNL,-4,-22,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,HNL,-3,-2,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,HNL,0,9,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,HNL,5,3,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,HNL,6,-2,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,HNL,22,13,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,HNL,102,100,0,,0,100,0,0,0,0,YES,NO,NO
12/1/2020 0:00,LAX,HOU,-5,-14,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,HOU,-3,-22,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,HOU,0,-12,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,HOU,31,17,0,,0,3,0,0,0,14,YES,NO,NO
12/1/2020 0:00,LAX,IAD,-9,-16,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,IAD,-7,15,0,,0,0,0,15,0,0,YES,NO,NO
12/1/2020 0:00,LAX,IAD,-1,-6,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,IAH,-9,-16,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,IAH,-7,-14,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,IAH,-5,-17,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,IAH,-4,-19,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,IAH,-3,-4,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,IAH,1,26,0,,0,0,0,26,0,0,YES,NO,NO
12/1/2020 0:00,LAX,IAH,7,-5,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,JFK,-16,-6,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,JFK,-8,4,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,JFK,-7,8,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,JFK,-6,-7,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,JFK,-5,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,JFK,-5,-3,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,JFK,-5,4,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,JFK,-1,-4,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,JFK,11,29,0,,0,11,0,18,0,0,YES,NO,NO
12/1/2020 0:00,LAX,JFK,13,16,0,,0,13,0,3,0,0,YES,NO,NO
12/1/2020 0:00,LAX,JFK,98,,1,A,0,,,,,,NO,YES,NO
12/1/2020 0:00,LAX,KOA,-1,-14,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-13,-17,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-11,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-9,-19,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-9,-14,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-7,-15,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-6,-7,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-5,-12,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-5,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-4,-16,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-4,-15,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-3,-12,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-3,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-3,14,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,LAS,-2,-11,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-2,-8,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,-1,-12,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,0,-7,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,3,-14,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LAS,32,14,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,LIH,-3,-15,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,LIH,0,-7,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MCI,-4,-6,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MCI,1,-6,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MCI,1,11,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,MCO,-6,-2,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MCO,-4,-18,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MCO,7,-8,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MCO,192,172,0,,0,172,0,0,0,0,YES,NO,NO
12/1/2020 0:00,LAX,MDW,-3,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MDW,0,-6,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MDW,28,28,0,,0,28,0,0,0,0,YES,NO,NO
12/1/2020 0:00,LAX,MEM,-7,-8,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MFR,-3,-11,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MIA,-14,-31,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MIA,-9,-23,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MIA,-7,-16,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MIA,-3,-20,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MIA,-1,-22,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MSP,-11,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MSP,-5,6,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,MSP,-4,-3,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MSP,-1,7,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,MSP,6,13,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,MSP,14,38,0,,0,0,0,24,0,14,YES,NO,NO
12/1/2020 0:00,LAX,MSP,22,28,0,,0,22,0,6,0,0,YES,NO,NO
12/1/2020 0:00,LAX,MSY,-6,-7,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MSY,-4,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,MSY,-3,-18,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,OAK,-5,-32,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,OAK,-5,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,OAK,-4,3,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,OAK,-3,-22,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,OAK,-3,-19,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,OAK,-1,-7,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,OGG,-13,-20,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,OGG,-5,-2,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,OGG,-1,-8,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,OGG,-1,4,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,ORD,-11,-18,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,ORD,-8,-3,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,ORD,-5,-8,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,ORD,-5,2,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,ORD,-3,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,ORD,1,0,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,ORD,24,16,0,,0,16,0,0,0,0,YES,NO,NO
12/1/2020 0:00,LAX,ORD,41,33,0,,0,0,0,0,0,33,YES,NO,NO
12/1/2020 0:00,LAX,PDX,-15,-19,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PDX,-15,-18,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PDX,-13,-25,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PDX,-10,-3,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PDX,-4,-15,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PDX,-4,-7,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PDX,-4,1,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,PDX,-1,-13,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PDX,6,-11,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHL,-6,7,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,PHL,-2,-5,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHL,17,23,0,,0,17,0,6,0,0,YES,NO,NO
12/1/2020 0:00,LAX,PHL,30,60,0,,0,17,0,30,0,13,YES,NO,NO
12/1/2020 0:00,LAX,PHX,-11,-22,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,-10,-33,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,-8,-13,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,-8,-11,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,-5,0,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,-3,-5,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,-2,-11,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,-2,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,-1,-19,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,-1,-13,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,0,-11,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,5,-2,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,8,0,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PHX,14,11,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,PHX,62,64,0,,0,62,0,2,0,0,YES,NO,NO
12/1/2020 0:00,LAX,PRC,-2,-4,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PSP,0,-1,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,PSP,64,65,0,,0,65,0,0,0,0,YES,NO,NO
12/1/2020 0:00,LAX,RDM,18,15,0,,0,6,0,0,0,9,YES,NO,NO
12/1/2020 0:00,LAX,RNO,-11,,0,,1,,,,,,NO,NO,YES
12/1/2020 0:00,LAX,RNO,-8,-29,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,RNO,-8,-17,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,RNO,-6,-7,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,RNO,-5,-9,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,RNO,-1,-2,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,RNO,1,-1,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SAN,-7,-14,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SBP,-10,-14,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-17,-33,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-15,-32,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-14,-24,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-11,-25,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-10,-42,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-10,-20,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-9,-42,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-8,-15,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-6,-28,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-6,-26,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-6,-17,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-5,-13,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-5,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-3,-14,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-2,-15,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,-1,-13,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SEA,0,-6,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,-10,-18,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,-10,-3,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,-8,-14,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,-7,-17,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,-6,-7,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,-6,-5,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,-5,,0,,1,,,,,,NO,NO,YES
12/1/2020 0:00,LAX,SFO,-5,-28,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,-5,3,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,SFO,-5,9,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,SFO,-4,4,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,SFO,-4,12,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,SFO,-3,-20,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,-3,-10,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,-2,-16,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,-2,-8,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,-1,-12,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,0,-18,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SFO,26,26,0,,0,26,0,0,0,0,YES,NO,NO
12/1/2020 0:00,LAX,SFO,57,42,0,,0,42,0,0,0,0,YES,NO,NO
12/1/2020 0:00,LAX,SJC,-14,-23,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SJC,-10,-21,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SJC,-7,5,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,SJC,-6,-22,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SJC,-3,-14,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SJC,-3,-9,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SJC,-1,1,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,SJC,0,-15,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SJC,6,-6,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SLC,-8,-4,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SLC,-7,-3,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SLC,-6,-4,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SLC,-5,4,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,SLC,-4,-6,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SLC,-4,0,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SLC,0,1,0,,0,,,,,,YES,NO,NO
12/1/2020 0:00,LAX,SLC,1,0,0,,0,,,,,,NO,NO,NO
12/1/2020 0:00,LAX,SLC,3,-8,0,,0,,,,,,NO,NO,NO
