FL_DATE,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DELAYED_STATUS,CANCELLED_STATUS,DIVERTED_STATUS
12/1/2019 0:00,LAX,ABQ,-7,-21,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ABQ,-6,-23,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ABQ,-5,-18,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ABQ,-5,-6,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ABQ,-1,-7,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ABQ,0,-1,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ABQ,6,-3,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ABQ,10,3,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,ABQ,10,4,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,ABQ,24,8,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,ACV,2,-23,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ACV,146,127,0,,0,117,0,0,0,10,YES,NO,NO
12/1/2019 0:00,LAX,ANC,0,-9,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ASE,0,-24,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,-10,-48,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,-10,17,0,,0,0,0,17,0,0,YES,NO,NO
12/1/2019 0:00,LAX,ATL,-3,-37,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,-2,-33,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,-2,-32,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,-2,-29,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,-2,-25,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,-1,-21,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,0,8,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,ATL,4,-20,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,4,-18,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,5,-18,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,8,-25,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,15,0,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,19,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,20,-3,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,20,9,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,ATL,24,-7,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ATL,25,2,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,AUS,-6,-24,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,AUS,-3,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,AUS,-2,-13,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,AUS,0,-12,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,AUS,0,-2,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,AUS,2,-12,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,AUS,10,7,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,AUS,13,12,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,AUS,17,17,0,,0,0,0,3,0,14,YES,NO,NO
12/1/2019 0:00,LAX,AUS,30,21,0,,0,4,0,0,0,17,YES,NO,NO
12/1/2019 0:00,LAX,AUS,33,5,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,AUS,35,27,0,,0,6,0,0,0,21,YES,NO,NO
12/1/2019 0:00,LAX,BDL,22,27,0,,0,1,0,5,0,21,YES,NO,NO
12/1/2019 0:00,LAX,BNA,-1,-23,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BNA,0,-25,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BNA,3,-21,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BNA,9,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BNA,13,-4,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BNA,42,15,0,,0,0,0,0,0,15,YES,NO,NO
12/1/2019 0:00,LAX,BNA,52,45,0,,0,0,0,16,0,29,YES,NO,NO
12/1/2019 0:00,LAX,BNA,119,83,0,,0,83,0,0,0,0,YES,NO,NO
12/1/2019 0:00,LAX,BOI,-8,-23,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BOI,-3,-25,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BOI,-1,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BOI,161,145,0,,0,0,0,0,0,145,YES,NO,NO
12/1/2019 0:00,LAX,BOS,-10,-8,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BOS,-9,47,0,,0,0,0,47,0,0,YES,NO,NO
12/1/2019 0:00,LAX,BOS,-6,1,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,BOS,-6,39,0,,0,0,0,39,0,0,YES,NO,NO
12/1/2019 0:00,LAX,BOS,-5,-10,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BOS,-3,0,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BOS,-2,-30,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BOS,-2,10,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,BOS,-1,17,0,,0,0,0,17,0,0,YES,NO,NO
12/1/2019 0:00,LAX,BOS,0,1,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,BOS,0,16,0,,0,0,0,16,0,0,YES,NO,NO
12/1/2019 0:00,LAX,BOS,24,4,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,BOS,45,47,0,,0,0,0,47,0,0,YES,NO,NO
12/1/2019 0:00,LAX,BOS,79,92,0,,0,39,0,53,0,0,YES,NO,NO
12/1/2019 0:00,LAX,BOS,84,77,0,,0,0,0,6,0,71,YES,NO,NO
12/1/2019 0:00,LAX,BOS,99,94,0,,0,9,0,0,0,85,YES,NO,NO
12/1/2019 0:00,LAX,BUF,51,50,0,,0,0,0,0,0,50,YES,NO,NO
12/1/2019 0:00,LAX,BWI,-7,-29,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BWI,-3,-18,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BWI,-2,-27,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BWI,-2,-25,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BWI,-1,0,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BWI,1,-1,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,BZN,-4,-33,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,CLE,-4,-6,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,CLE,-3,-13,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,CLT,,,1,A,0,,,,,,NO,YES,NO
12/1/2019 0:00,LAX,CLT,-4,-45,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,CLT,-3,-33,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,CLT,2,-28,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,CLT,5,-16,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,CLT,9,-23,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,CLT,20,-9,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,CMH,-7,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,CMH,24,16,0,,0,1,0,0,0,15,YES,NO,NO
12/1/2019 0:00,LAX,CMH,25,3,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,COS,-5,-32,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,COS,57,44,0,,0,0,0,0,0,44,YES,NO,NO
12/1/2019 0:00,LAX,COS,87,65,0,,0,65,0,0,0,0,YES,NO,NO
12/1/2019 0:00,LAX,CVG,11,-16,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,CVG,12,-13,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,CVG,56,54,0,,0,0,0,0,0,54,YES,NO,NO
12/1/2019 0:00,LAX,DAL,-6,-31,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DAL,-1,-22,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DAL,-1,-20,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DAL,0,6,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DAL,1,1,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DAL,5,-15,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DAL,13,3,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DCA,2,-29,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DCA,2,15,0,,0,0,0,15,0,0,YES,NO,NO
12/1/2019 0:00,LAX,DCA,9,-22,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DCA,20,6,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DEN,-11,14,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DEN,-9,-16,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,-8,7,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DEN,-7,-27,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,-7,-27,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,-7,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,-5,-27,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,-5,-23,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,-5,-21,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,-3,-25,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,-1,-29,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,-1,-5,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,0,9,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DEN,1,-13,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,5,-16,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,8,-7,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,11,2,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DEN,12,-14,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,12,-8,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,12,-7,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,12,0,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DEN,14,11,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DEN,51,36,0,,0,0,0,3,0,33,YES,NO,NO
12/1/2019 0:00,LAX,DEN,148,129,0,,0,0,0,0,0,129,YES,NO,NO
12/1/2019 0:00,LAX,DFW,-6,-30,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,-3,3,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DFW,-2,-22,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,-2,-17,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,-2,-15,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,-1,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,0,-19,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,0,-18,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,0,-12,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,1,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,1,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,1,6,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DFW,2,-15,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,2,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,3,-9,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,4,-6,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,4,-6,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,7,-4,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,8,-17,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,11,-13,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DFW,14,1,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DFW,15,13,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DFW,19,13,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DFW,60,63,0,,0,36,0,3,0,24,YES,NO,NO
12/1/2019 0:00,LAX,DTW,1,-26,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DTW,1,-20,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DTW,5,8,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DTW,7,1,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DTW,13,-9,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DTW,17,12,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,DTW,18,-3,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,DTW,41,23,0,,0,12,0,0,0,11,YES,NO,NO
12/1/2019 0:00,LAX,ELP,-5,-8,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,ELP,13,5,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,ELP,45,38,0,,0,0,0,0,0,38,YES,NO,NO
12/1/2019 0:00,LAX,ELP,60,52,0,,0,0,0,0,0,52,YES,NO,NO
12/1/2019 0:00,LAX,ELP,96,89,0,,0,0,0,0,0,89,YES,NO,NO
12/1/2019 0:00,LAX,EUG,-9,-24,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,EUG,-7,-18,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,EUG,-7,-9,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,EUG,-6,-9,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,EUG,-3,-20,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,EWR,-8,-10,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,EWR,-1,0,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,EWR,4,-7,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,EWR,9,51,0,,0,0,0,51,0,0,YES,NO,NO
12/1/2019 0:00,LAX,EWR,22,8,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,EWR,38,49,0,,0,0,0,49,0,0,YES,NO,NO
12/1/2019 0:00,LAX,EWR,39,49,0,,0,0,0,49,0,0,YES,NO,NO
12/1/2019 0:00,LAX,EWR,41,17,0,,0,4,0,0,0,13,YES,NO,NO
12/1/2019 0:00,LAX,EWR,42,89,0,,0,0,0,89,0,0,YES,NO,NO
12/1/2019 0:00,LAX,EWR,44,37,0,,0,0,0,37,0,0,YES,NO,NO
12/1/2019 0:00,LAX,EWR,60,61,0,,0,0,0,61,0,0,YES,NO,NO
12/1/2019 0:00,LAX,EWR,62,110,0,,0,0,0,110,0,0,YES,NO,NO
12/1/2019 0:00,LAX,EWR,71,62,0,,0,0,0,62,0,0,YES,NO,NO
12/1/2019 0:00,LAX,EWR,129,114,0,,0,0,0,114,0,0,YES,NO,NO
12/1/2019 0:00,LAX,EWR,148,163,0,,0,0,0,163,0,0,YES,NO,NO
12/1/2019 0:00,LAX,EWR,189,188,0,,0,0,0,188,0,0,YES,NO,NO
12/1/2019 0:00,LAX,FAT,-9,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,FAT,-7,-17,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,FAT,-1,-1,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,FAT,10,-3,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,FAT,13,5,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,FAT,85,91,0,,0,0,0,6,0,85,YES,NO,NO
12/1/2019 0:00,LAX,FAT,125,114,0,,0,0,0,0,0,114,YES,NO,NO
12/1/2019 0:00,LAX,FLL,4,4,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,FLL,7,-14,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,FLL,14,-4,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,FLL,18,-12,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,FLL,20,11,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,FLL,24,7,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,GEG,17,-7,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,HNL,-3,-16,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,HNL,-2,-19,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,HNL,-2,3,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,HNL,-1,-21,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,HNL,-1,-15,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,HNL,-1,-4,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,HNL,1,-8,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,HNL,3,-6,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,HNL,5,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,HNL,7,-15,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,HNL,11,1,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,HNL,29,10,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,HNL,41,19,0,,0,19,0,0,0,0,YES,NO,NO
12/1/2019 0:00,LAX,HNL,55,36,0,,0,0,0,0,0,36,YES,NO,NO
12/1/2019 0:00,LAX,HNL,187,151,0,,0,151,0,0,0,0,YES,NO,NO
12/1/2019 0:00,LAX,HOU,0,-14,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,HOU,1,-13,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,HOU,12,3,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,HOU,42,26,0,,0,0,0,0,0,26,YES,NO,NO
12/1/2019 0:00,LAX,IAD,-7,-22,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAD,-3,-21,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAD,-1,-23,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAD,0,-15,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAD,1,-16,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAD,4,-12,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAD,6,-15,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAD,19,-16,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAD,22,2,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,IAD,31,37,0,,0,23,0,6,0,8,YES,NO,NO
12/1/2019 0:00,LAX,IAH,-8,-28,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAH,-8,-15,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAH,-7,-9,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAH,-5,-19,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAH,-3,-17,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAH,-3,-4,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAH,-2,-15,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAH,-1,-13,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAH,1,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IAH,7,10,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,IAH,8,5,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,IAH,11,5,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,IAH,13,4,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,IAH,16,3,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,IAH,28,22,0,,0,22,0,0,0,0,YES,NO,NO
12/1/2019 0:00,LAX,IAH,60,61,0,,0,0,0,1,0,60,YES,NO,NO
12/1/2019 0:00,LAX,IND,-3,-8,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IND,0,-24,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IND,8,-5,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,IND,147,138,0,,0,138,0,0,0,0,YES,NO,NO
12/1/2019 0:00,LAX,ITO,-2,-10,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,,,1,A,0,,,,,,NO,YES,NO
12/1/2019 0:00,LAX,JFK,-9,7,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,JFK,-6,-31,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,-6,-26,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,-4,-37,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,-4,10,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,JFK,-3,-16,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,-3,-13,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,-3,54,0,,0,0,0,54,0,0,YES,NO,NO
12/1/2019 0:00,LAX,JFK,-2,-23,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,-2,-2,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,-1,-4,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,-1,-2,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,-1,9,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,JFK,-1,14,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,JFK,0,-25,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,0,-22,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,0,-12,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,0,13,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,JFK,2,5,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,JFK,3,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,3,21,0,,0,0,0,21,0,0,YES,NO,NO
12/1/2019 0:00,LAX,JFK,5,1,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,JFK,13,27,0,,0,0,0,14,0,13,YES,NO,NO
12/1/2019 0:00,LAX,JFK,14,-2,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,JFK,14,18,0,,0,14,0,4,0,0,YES,NO,NO
12/1/2019 0:00,LAX,JFK,16,7,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,JFK,17,20,0,,0,0,0,3,0,17,YES,NO,NO
12/1/2019 0:00,LAX,JFK,26,26,0,,0,12,0,0,0,14,YES,NO,NO
12/1/2019 0:00,LAX,JFK,28,27,0,,0,27,0,0,0,0,YES,NO,NO
12/1/2019 0:00,LAX,JFK,29,18,0,,0,18,0,0,0,0,YES,NO,NO
12/1/2019 0:00,LAX,JFK,54,43,0,,0,0,0,43,0,0,YES,NO,NO
12/1/2019 0:00,LAX,JFK,55,98,0,,0,0,0,98,0,0,YES,NO,NO
12/1/2019 0:00,LAX,JFK,59,109,0,,0,0,0,109,0,0,YES,NO,NO
12/1/2019 0:00,LAX,JFK,60,81,0,,0,0,0,66,0,15,YES,NO,NO
12/1/2019 0:00,LAX,JFK,87,86,0,,0,0,0,86,0,0,YES,NO,NO
12/1/2019 0:00,LAX,JFK,89,75,0,,0,3,0,0,0,72,YES,NO,NO
12/1/2019 0:00,LAX,JFK,114,122,0,,0,0,0,122,0,0,YES,NO,NO
12/1/2019 0:00,LAX,KOA,-4,-29,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,KOA,-1,-11,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,KOA,8,-3,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-11,-20,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-11,-5,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-8,-18,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-8,-15,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-7,-6,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-5,-13,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-5,-9,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-5,-8,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-4,-20,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-3,-18,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-3,-12,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-3,7,0,,0,,,,,,YES,NO,NO
12/1/2019 0:00,LAX,LAS,-2,-20,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-2,-16,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,-1,-14,0,,0,,,,,,NO,NO,NO
12/1/2019 0:00,LAX,LAS,0,-12,0,,0,,,,,,NO,NO,NO
